,hmm_garch,llm_sentiment,mamba_ssm,momentum_126d,neural_ff,olps_rmr,ppo_rl,stgnn_alpha,tft_trend,wavelet_lstm,xgboost_trend
2018-08-30,0.0,0.0,-0.004430329054144866,-0.004430329054144866,-0.004430329054144866,-0.004430329054144866,-0.004430329054144866,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.00013447750859452157,0.00013447750859452157,0.00013447750859452157,0.00013447750859452157,0.00013447750859452157,0.0,0.0,0.0,0.0
2018-09-04,0.0,0.0,-0.0016543221469484948,-0.0016543221469484948,-0.0016543221469484948,-0.0016543221469484948,-0.0016543221469484948,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,-0.002803126684318036,-0.002803126684318036,-0.002803126684318036,-0.002803126684318036,-0.002803126684318036,0.0,0.0,0.0,0.0
2018-09-06,0.0,0.0,-0.0036523050860121087,-0.0036523050860121087,-0.0036523050860121087,-0.0036523050860121087,-0.0036523050860121087,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,-0.002213344827027508,-0.002213344827027508,-0.002213344827027508,-0.002213344827027508,-0.002213344827027508,0.0,0.0,0.0,0.0
2018-09-10,0.0,0.0,0.0018978268127400888,0.0018978268127400888,0.0018978268127400888,0.0018978268127400888,0.0018978268127400888,0.0,0.0,0.0,0.0
2018-09-11,0.0,0.0,0.003739841510076891,0.003739841510076891,0.003739841510076891,0.003739841510076891,0.003739841510076891,0.0,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.00035667194221011833,0.00035667194221011833,0.00035667194221011833,0.00035667194221011833,0.00035667194221011833,0.0,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.005282254329749936,0.005282254329749936,0.005282254329749936,0.005282254329749936,0.005282254329749936,0.0,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.00027548183892078804,0.00027548183892078804,0.00027548183892078804,0.00027548183892078804,0.00027548183892078804,0.0,0.0,0.0,0.0
2018-09-17,0.0,0.0,-0.005569722252617426,-0.005569722252617426,-0.005569722252617426,-0.005569722252617426,-0.005569722252617426,0.0,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.005369014643958003,0.005369014643958003,0.005369014643958003,0.005369014643958003,0.005369014643958003,0.0,0.0,0.0,0.0
2018-09-19,0.0,0.0,0.0012532727238796504,0.0012532727238796504,0.0012532727238796504,0.0012532727238796504,0.0012532727238796504,0.0,0.0,0.0,0.0
2018-09-20,0.0,0.0,0.007840591898404803,0.007840591898404803,0.007840591898404803,0.007840591898404803,0.007840591898404803,0.0,0.0,0.0,0.0
2018-09-21,0.0,0.0,-0.00036853301202766087,-0.00036853301202766087,-0.00036853301202766087,-0.00036853301202766087,-0.00036853301202766087,0.0,0.0,0.0,0.0
2018-09-24,0.0,0.0,-0.0035156877607932513,-0.0035156877607932513,-0.0035156877607932513,-0.0035156877607932513,-0.0035156877607932513,0.0,0.0,0.0,0.0
2018-09-25,0.0,0.0,-0.0013050961134796202,-0.0013050961134796202,-0.0013050961134796202,-0.0013050961134796202,-0.0013050961134796202,0.0,0.0,0.0,0.0
2018-09-26,0.0,0.0,-0.003289278113945082,-0.003289278113945082,-0.003289278113945082,-0.003289278113945082,-0.003289278113945082,0.0,0.0,0.0,0.0
2018-09-27,0.0,0.0,0.0027632870875580196,0.0027632870875580196,0.0027632870875580196,0.0027632870875580196,0.0027632870875580196,0.0,0.0,0.0,0.0
2018-09-28,0.0,0.0,-6.870120538793323e-06,-6.870120538793323e-06,-6.870120538793323e-06,-6.870120538793323e-06,-6.870120538793323e-06,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.003641105118425747,0.003641105118425747,0.003641105118425747,0.003641105118425747,0.003641105118425747,0.0,0.0,0.0,0.0
2018-10-02,0.0,0.0,-0.0003966902079042267,-0.0003966902079042267,-0.0003966902079042267,-0.0003966902079042267,-0.0003966902079042267,0.0,0.0,0.0,0.0
2018-10-03,0.0,0.0007115197468861023,0.0,0.0007115197468861023,-0.0007115197468861023,0.0,0.0,0.0,-0.0007115197468861023,0.0,0.0
2018-10-04,0.0,-0.008169482334351885,0.0,-0.008169482334351885,0.008169482334351885,0.0,0.0,0.0,0.008169482334351885,0.0,0.0
2018-10-05,0.0,-0.005527978766503461,0.0,-0.005527978766503461,0.005527978766503461,0.0,0.0,0.0,0.005527978766503461,0.0,0.0
2018-10-08,0.0,-0.00039511662920677093,0.0,-0.00039511662920677093,0.00039511662920677093,0.0,0.0,0.0,0.00039511662920677093,0.0,0.0
2018-10-09,0.0,-0.0014179036575431292,0.0,-0.0014179036575431292,0.0014179036575431292,0.0,0.0,0.0,0.0014179036575431292,0.0,0.0
2018-10-10,0.0,-0.0328642290012785,0.0,-0.0328642290012785,0.0328642290012785,0.0,0.0,0.0,0.0328642290012785,0.0,0.0
2018-10-11,0.0,-0.02057300761734404,0.0,-0.02057300761734404,0.02057300761734404,0.0,0.0,0.0,0.02057300761734404,0.0,0.0
2018-10-12,0.0,0.014206197825152422,0.0,0.014206197825152422,-0.014206197825152422,0.0,0.0,0.0,-0.014206197825152422,0.0,0.0
2018-10-15,0.0,-0.005904978964482943,0.0,-0.005904978964482943,0.005904978964482943,0.0,0.0,0.0,0.005904978964482943,0.0,0.0
2018-10-16,0.0,0.02149560016316343,0.0,0.02149560016316343,-0.02149560016316343,0.0,0.0,0.0,-0.02149560016316343,0.0,0.0
2018-10-17,0.0,-0.00025266233815879335,0.0,-0.00025266233815879335,0.00025266233815879335,0.0,0.0,0.0,0.00025266233815879335,0.0,0.0
2018-10-18,0.0,-0.014391922356395415,0.0,-0.014391922356395415,0.014391922356395415,0.0,0.0,0.0,0.014391922356395415,0.0,0.0
2018-10-19,0.0,-0.00036116989772350117,0.0,-0.00036116989772350117,0.00036116989772350117,0.0,0.0,0.0,0.00036116989772350117,0.0,0.0
2018-10-22,0.0,-0.004299527548581317,0.0,-0.004299527548581317,0.004299527548581317,0.0,0.0,0.0,0.004299527548581317,0.0,0.0
2018-10-23,0.0,-0.005511829997012829,0.0,-0.005511829997012829,0.005511829997012829,0.0,0.0,0.0,0.005511829997012829,0.0,0.0
2018-10-24,0.0,-0.030864433977743855,0.0,-0.030864433977743855,0.030864433977743855,0.0,0.0,0.0,0.030864433977743855,0.0,0.0
2018-10-25,0.0,0.018625040052811848,0.0,0.018625040052811848,-0.018625040052811848,0.0,0.0,0.0,-0.018625040052811848,0.0,0.0
2018-10-26,0.0,-0.017327264039978307,0.0,-0.017327264039978307,0.017327264039978307,0.0,0.0,0.0,0.017327264039978307,0.0,0.0
2018-10-29,0.0,-0.0065595995737004476,0.0,-0.0065595995737004476,0.0065595995737004476,0.0,0.0,0.0,0.0065595995737004476,0.0,0.0
2018-10-30,0.0,0.015666780052058682,0.0,0.015666780052058682,-0.015666780052058682,0.0,0.0,0.0,-0.015666780052058682,0.0,0.0
2018-10-31,0.0,0.010851331974038647,0.0,0.010851331974038647,-0.010851331974038647,0.0,0.0,0.0,-0.010851331974038647,0.0,0.0
2018-11-01,0.0,0.010557843693063784,0.0,0.010557843693063784,-0.010557843693063784,0.0,0.0,0.0,-0.010557843693063784,0.0,0.0
2018-11-02,0.0,-0.0063166863793988615,0.0,-0.0063166863793988615,0.0063166863793988615,0.0,0.0,0.0,0.0063166863793988615,0.0,0.0
2018-11-05,0.0,0.005600317169601965,0.0,0.005600317169601965,-0.005600317169601965,0.0,0.0,0.0,-0.005600317169601965,0.0,0.0
2018-11-06,0.0,0.006259295774170726,0.0,0.006259295774170726,-0.006259295774170726,0.0,0.0,0.0,-0.006259295774170726,0.0,0.0
2018-11-07,0.0,0.021208856064105275,0.0,0.021208856064105275,-0.021208856064105275,0.0,0.0,0.0,-0.021208856064105275,0.0,0.0
2018-11-08,0.0,-0.0025089163835961825,0.0,-0.0025089163835961825,0.0025089163835961825,0.0,0.0,0.0,0.0025089163835961825,0.0,0.0
2018-11-09,0.0,-0.00919901370610332,0.0,-0.00919901370610332,0.00919901370610332,0.0,0.0,0.0,0.00919901370610332,0.0,0.0
2018-11-12,0.0,-0.01970148934024063,0.0,-0.01970148934024063,0.01970148934024063,0.0,0.0,0.0,0.01970148934024063,0.0,0.0
2018-11-13,0.0,-0.0014819196931705747,0.0,-0.0014819196931705747,0.0014819196931705747,0.0,0.0,0.0,0.0014819196931705747,0.0,0.0
2018-11-14,0.0,-0.007567410690302756,0.0,-0.007567410690302756,0.007567410690302756,0.0,0.0,0.0,0.007567410690302756,0.0,0.0
2018-11-15,0.0,0.010593753366266334,0.0,0.010593753366266334,-0.010593753366266334,0.0,0.0,0.0,-0.010593753366266334,0.0,0.0
2018-11-16,0.0,0.0022233054237545957,0.0,0.0022233054237545957,-0.0022233054237545957,0.0,0.0,0.0,-0.0022233054237545957,0.0,0.0
2018-11-19,0.0,-0.01664310858849427,0.0,-0.01664310858849427,0.01664310858849427,0.0,0.0,0.0,0.01664310858849427,0.0,0.0
2018-11-20,0.0,-0.01815124083246611,0.0,-0.01815124083246611,0.01815124083246611,0.0,0.0,0.0,0.01815124083246611,0.0,0.0
2018-11-21,0.0,0.0030432907461763747,0.0,0.0030432907461763747,-0.0030432907461763747,0.0,0.0,0.0,-0.0030432907461763747,0.0,0.0
2018-11-23,0.0,-0.006554842390161242,0.0,-0.006554842390161242,0.006554842390161242,0.0,0.0,0.0,0.006554842390161242,0.0,0.0
2018-11-26,0.0,0.0155323683669224,0.0,0.0155323683669224,-0.0155323683669224,0.0,0.0,0.0,-0.0155323683669224,0.0,0.0
2018-11-27,0.0,0.003261692144003847,0.0,0.003261692144003847,-0.003261692144003847,0.0,0.0,0.0,-0.003261692144003847,0.0,0.0
2018-11-28,0.0,0.022973979644221654,0.0,0.022973979644221654,-0.022973979644221654,0.0,0.0,0.0,-0.022973979644221654,0.0,0.0
2018-11-29,0.0,-0.0021831080910337253,0.0,-0.0021831080910337253,0.0021831080910337253,0.0,0.0,0.0,0.0021831080910337253,0.0,0.0
2018-11-30,0.0,0.008170747552017188,0.0,0.008170747552017188,-0.008170747552017188,0.0,0.0,0.0,-0.008170747552017188,0.0,0.0
2018-12-03,0.0,0.010941426132194287,0.0,0.010941426132194287,-0.010941426132194287,0.0,0.0,0.0,-0.010941426132194287,0.0,0.0
2018-12-04,0.0,-0.03236490314939877,0.0,-0.03236490314939877,0.03236490314939877,0.0,0.0,0.0,0.03236490314939877,0.0,0.0
2018-12-06,0.0,-0.0015222281477752508,0.0,-0.0015222281477752508,0.0015222281477752508,0.0,0.0,0.0,0.0015222281477752508,0.0,0.0
2018-12-07,0.0,-0.023320118765389863,0.0,-0.023320118765389863,0.023320118765389863,0.0,0.0,0.0,0.023320118765389863,0.0,0.0
2018-12-10,0.0,0.0017621539947350051,0.0,0.0017621539947350051,-0.0017621539947350051,0.0,0.0,0.0,-0.0017621539947350051,0.0,0.0
2018-12-11,0.0,-0.00035634616892232795,0.0,-0.00035634616892232795,0.00035634616892232795,0.0,0.0,0.0,0.00035634616892232795,0.0,0.0
2018-12-12,0.0,0.005419503676349802,0.0,0.005419503676349802,-0.005419503676349802,0.0,0.0,0.0,-0.005419503676349802,0.0,0.0
2018-12-13,0.0,-0.00019993032368359476,0.0,-0.00019993032368359476,0.00019993032368359476,0.0,0.0,0.0,0.00019993032368359476,0.0,0.0
2018-12-14,0.0,-0.019086709555430348,0.0,-0.019086709555430348,0.019086709555430348,0.0,0.0,0.0,0.019086709555430348,0.0,0.0
2018-12-17,0.0,-0.020773480559224233,0.0,-0.020773480559224233,0.020773480559224233,0.0,0.0,0.0,0.020773480559224233,0.0,0.0
2018-12-18,0.0,8.640058610476231e-05,0.0,8.640058610476231e-05,-8.640058610476231e-05,0.0,0.0,0.0,-8.640058610476231e-05,0.0,0.0
2018-12-19,0.0,-0.01539571453679811,0.0,-0.01539571453679811,0.01539571453679811,0.0,0.0,0.0,0.01539571453679811,0.0,0.0
2018-12-20,0.0,-0.01577210632742365,0.0,-0.01577210632742365,0.01577210632742365,0.0,0.0,0.0,0.01577210632742365,0.0,0.0
2018-12-21,0.0,-0.020588228309714296,0.0,-0.020588228309714296,0.020588228309714296,0.0,0.0,0.0,0.020588228309714296,0.0,0.0
2018-12-24,0.0,-0.027112254452099527,0.0,-0.027112254452099527,0.027112254452099527,0.0,0.0,0.0,0.027112254452099527,0.0,0.0
2018-12-26,0.0,0.04959374278953943,0.0,0.04959374278953943,-0.04959374278953943,0.0,0.0,0.0,-0.04959374278953943,0.0,0.0
2018-12-27,0.0,0.008562680784222065,0.0,0.008562680784222065,-0.008562680784222065,0.0,0.0,0.0,-0.008562680784222065,0.0,0.0
2018-12-28,0.0,-0.0012415825080966947,0.0,-0.0012415825080966947,0.0012415825080966947,0.0,0.0,0.0,0.0012415825080966947,0.0,0.0
2018-12-31,0.0,0.00849248413140935,0.0,0.00849248413140935,-0.00849248413140935,0.0,0.0,0.0,-0.00849248413140935,0.0,0.0
2019-01-02,0.0,0.0012684969251244294,0.0,0.0012684969251244294,-0.0012684969251244294,0.0,0.0,0.0,-0.0012684969251244294,0.0,0.0
2019-01-03,0.0,-0.02475673039503723,0.0,-0.02475673039503723,0.02475673039503723,0.0,0.0,0.0,0.02475673039503723,0.0,0.0
2019-01-04,0.0,-0.03433571464262353,0.0,0.03433571464262353,0.03433571464262353,0.03433571464262353,0.0,0.0,0.0,0.0,0.0
2019-01-07,0.0,-0.007010434848680358,0.0,0.007010434848680358,0.007010434848680358,0.007010434848680358,0.0,0.0,0.0,0.0,0.0
2019-01-08,0.0,-0.009695285023358924,0.0,0.009695285023358924,0.009695285023358924,0.009695285023358924,0.0,0.0,0.0,0.0,0.0
2019-01-09,0.0,-0.004098045450532162,0.0,0.004098045450532162,0.004098045450532162,0.004098045450532162,0.0,0.0,0.0,0.0,0.0
2019-01-10,0.0,-0.004518418782931244,0.0,0.004518418782931244,0.004518418782931244,0.004518418782931244,0.0,0.0,0.0,0.0,0.0
2019-01-11,0.0,0.00014629784190933748,0.0,-0.00014629784190933748,-0.00014629784190933748,-0.00014629784190933748,0.0,0.0,0.0,0.0,0.0
2019-01-14,0.0,0.005257525167898014,0.0,-0.005257525167898014,-0.005257525167898014,-0.005257525167898014,0.0,0.0,0.0,0.0,0.0
2019-01-15,0.0,-0.010721688622945758,0.0,0.010721688622945758,0.010721688622945758,0.010721688622945758,0.0,0.0,0.0,0.0,0.0
2019-01-16,0.0,-0.0022219854881162515,0.0,0.0022219854881162515,0.0022219854881162515,0.0022219854881162515,0.0,0.0,0.0,0.0,0.0
2019-01-17,0.0,-0.0075914003822110665,0.0,0.0075914003822110665,0.0075914003822110665,0.0075914003822110665,0.0,0.0,0.0,0.0,0.0
2019-01-18,0.0,-0.01318305304897005,0.0,0.01318305304897005,0.01318305304897005,0.01318305304897005,0.0,0.0,0.0,0.0,0.0
2019-01-22,0.0,0.014157306164566674,0.0,-0.014157306164566674,-0.014157306164566674,-0.014157306164566674,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,-0.0022029127742235755,0.0,0.0022029127742235755,0.0022029127742235755,0.0022029127742235755,0.0,0.0,0.0,0.0,0.0
2019-01-24,0.0,-0.0013757255543636049,0.0,0.0013757255543636049,0.0013757255543636049,0.0013757255543636049,0.0,0.0,0.0,0.0,0.0
2019-01-25,0.0,-0.008488694060713842,0.0,0.008488694060713842,0.008488694060713842,0.008488694060713842,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.0,0.007846827493937836,0.0,-0.007846827493937836,-0.007846827493937836,-0.007846827493937836,0.0,0.0,0.0,0.0,0.0
2019-01-29,0.0,0.0014562465775435074,0.0,-0.0014562465775435074,-0.0014562465775435074,-0.0014562465775435074,0.0,0.0,0.0,0.0,0.0
2019-01-30,0.0,-0.01554926091974429,0.0,0.01554926091974429,0.01554926091974429,0.01554926091974429,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,-0.008597395948725328,0.0,0.008597395948725328,0.008597395948725328,0.008597395948725328,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,-0.0008986100931438479,0.0,0.0008986100931438479,0.0008986100931438479,0.0008986100931438479,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.0,-0.006776236617404008,0.0,0.006776236617404008,0.006776236617404008,0.006776236617404008,0.0,0.0,0.0,0.0,0.0
2019-02-05,0.0,-0.00470842037697472,0.0,0.00470842037697472,0.00470842037697472,0.00470842037697472,0.0,0.0,0.0,0.0,0.0
2019-02-06,0.0,0.0022244379802809355,0.0,-0.0022244379802809355,-0.0022244379802809355,-0.0022244379802809355,0.0,0.0,0.0,0.0,0.0
2019-02-07,0.0,0.009357140143940179,0.0,-0.009357140143940179,-0.009357140143940179,-0.009357140143940179,0.0,0.0,0.0,0.0,0.0
2019-02-08,0.0,-0.0006762010869560964,0.0,0.0006762010869560964,0.0006762010869560964,0.0006762010869560964,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0,-0.0007091030986317026,0.0,0.0007091030986317026,0.0007091030986317026,0.0007091030986317026,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.0,-0.0128902247439735,0.0,0.0128902247439735,0.0128902247439735,0.0128902247439735,0.0,0.0,0.0,0.0,0.0
2019-02-13,0.0,-0.003023994668760688,0.0,0.003023994668760688,0.003023994668760688,0.003023994668760688,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.002651641555101225,0.0,-0.002651641555101225,-0.002651641555101225,-0.002651641555101225,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.0,-0.01087875260858695,0.0,0.01087875260858695,0.01087875260858695,0.01087875260858695,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0,-0.0014987433214488366,0.0,0.0014987433214488366,0.0014987433214488366,0.0014987433214488366,0.0,0.0,0.0,0.0,0.0
2019-02-20,0.0,-0.0017771107537685182,0.0,0.0017771107537685182,0.0017771107537685182,0.0017771107537685182,0.0,0.0,0.0,0.0,0.0
2019-02-21,0.0,0.003526436790880272,0.0,-0.003526436790880272,-0.003526436790880272,-0.003526436790880272,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0,-0.006411102394986878,0.0,0.006411102394986878,0.006411102394986878,0.006411102394986878,0.0,0.0,0.0,0.0,0.0
2019-02-25,0.0,-0.0012318625699112573,0.0,0.0012318625699112573,0.0012318625699112573,0.0012318625699112573,0.0,0.0,0.0,0.0,0.0
2019-02-26,0.0,0.0007904570968998437,0.0,-0.0007904570968998437,-0.0007904570968998437,-0.0007904570968998437,0.0,0.0,0.0,0.0,0.0
2019-02-27,0.0,0.0005440493877303387,0.0,-0.0005440493877303387,-0.0005440493877303387,-0.0005440493877303387,0.0,0.0,0.0,0.0,0.0
2019-02-28,0.0,0.0028255083152146643,0.0,-0.0028255083152146643,-0.0028255083152146643,-0.0028255083152146643,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.0,-0.00689532059343434,0.0,0.00689532059343434,0.00689532059343434,0.00689532059343434,0.0,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.003880558492514008,0.0,-0.003880558492514008,-0.003880558492514008,-0.003880558492514008,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.001131532823106185,0.0,-0.001131532823106185,-0.001131532823106185,-0.001131532823106185,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.006524098653592381,0.0,-0.006524098653592381,-0.006524098653592381,-0.006524098653592381,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.00812571755868352,0.0,-0.00812571755868352,-0.00812571755868352,-0.00812571755868352,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0021316888487414865,0.0,-0.0021316888487414865,-0.0021316888487414865,-0.0021316888487414865,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,-0.014666041867757107,0.0,0.014666041867757107,0.014666041867757107,0.014666041867757107,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,-0.0029533182046204143,0.0,0.0029533182046204143,0.0029533182046204143,0.0029533182046204143,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,-0.006949583813841809,0.0,0.006949583813841809,0.006949583813841809,0.006949583813841809,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0008680223820187738,0.0,-0.0008680223820187738,-0.0008680223820187738,-0.0008680223820187738,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,-0.00498490290027398,0.0,0.00498490290027398,0.00498490290027398,0.00498490290027398,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,-0.0037059469012648005,0.0,0.0037059469012648005,0.0037059469012648005,0.0037059469012648005,0.0,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0001305615560248663,0.0,-0.0001305615560248663,-0.0001305615560248663,-0.0001305615560248663,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0029443536044478913,0.0,-0.0029443536044478913,-0.0029443536044478913,-0.0029443536044478913,0.0,0.0,0.0,0.0,0.0
2019-03-21,0.0,-0.010852481049954399,0.0,0.010852481049954399,0.010852481049954399,0.010852481049954399,0.0,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.018974501239482744,0.0,-0.018974501239482744,-0.018974501239482744,-0.018974501239482744,0.0,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.000839020658475631,0.0,-0.000839020658475631,-0.000839020658475631,-0.000839020658475631,0.0,0.0,0.0,0.0,0.0
2019-03-26,0.0,-0.007182725862306283,0.0,0.007182725862306283,0.007182725862306283,0.007182725862306283,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0046443248906916645,0.0,-0.0046443248906916645,-0.0046443248906916645,-0.0046443248906916645,0.0,0.0,0.0,0.0,0.0
2019-03-28,0.0,-0.003589481529391092,0.0,0.003589481529391092,0.003589481529391092,0.003589481529391092,0.0,0.0,0.0,0.0,0.0
2019-03-29,0.0,-0.0067342800173637585,0.0,0.0067342800173637585,0.0067342800173637585,0.0067342800173637585,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,-0.011568600124275408,0.0,0.011568600124275408,0.011568600124275408,0.011568600124275408,0.0,0.0,0.0,0.0,0.0
2019-04-02,0.0,-1.745570720723677e-05,0.0,1.745570720723677e-05,1.745570720723677e-05,1.745570720723677e-05,0.0,0.0,0.0,0.0,0.0
2019-04-03,0.0,-0.002148376881724312,0.0,0.002148376881724312,0.002148376881724312,0.002148376881724312,0.0,0.0,0.0,0.0,0.0
2019-04-04,0.0,-0.0020846350796801527,0.0,0.0020846350796801527,0.0020846350796801527,0.0020846350796801527,0.0,0.0,0.0,0.0,0.0
2019-04-05,0.0,0.0,0.0,0.004636432770241061,0.0,-0.004636432770241061,-0.004636432770241061,0.0,0.0,0.0,0.0
2019-04-08,0.0,0.0,0.0,0.0010474599539205265,0.0,-0.0010474599539205265,-0.0010474599539205265,0.0,0.0,0.0,0.0
2019-04-09,0.0,0.0,0.0,-0.006067494393846573,0.0,0.006067494393846573,0.006067494393846573,0.0,0.0,0.0,0.0
2019-04-10,0.0,0.0,0.0,0.0034778715639784963,0.0,-0.0034778715639784963,-0.0034778715639784963,0.0,0.0,0.0,0.0
2019-04-11,0.0,0.0,0.0,3.8123067008344336e-05,0.0,-3.8123067008344336e-05,-3.8123067008344336e-05,0.0,0.0,0.0,0.0
2019-04-12,0.0,0.0,0.0,0.006609324208602496,0.0,-0.006609324208602496,-0.006609324208602496,0.0,0.0,0.0,0.0
2019-04-15,0.0,0.0,0.0,-0.0006293691084816588,0.0,0.0006293691084816588,0.0006293691084816588,0.0,0.0,0.0,0.0
2019-04-16,0.0,0.0,0.0,0.0005093580038946222,0.0,-0.0005093580038946222,-0.0005093580038946222,0.0,0.0,0.0,0.0
2019-04-17,0.0,0.0,0.0,-0.0022738117853239315,0.0,0.0022738117853239315,0.0022738117853239315,0.0,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0,0.0015790922795098083,0.0,-0.0015790922795098083,-0.0015790922795098083,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.001012017561471401,0.0,-0.001012017561471401,-0.001012017561471401,0.0,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.008841205788409079,0.0,-0.008841205788409079,-0.008841205788409079,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.0,-0.002191763174733685,0.0,0.002191763174733685,0.002191763174733685,0.0,0.0,0.0,0.0
2019-04-25,0.0,0.0,0.0,-0.0003689736527457965,0.0,0.0003689736527457965,0.0003689736527457965,0.0,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0,0.0046852921407636305,0.0,-0.0046852921407636305,-0.0046852921407636305,0.0,0.0,0.0,0.0
2019-04-29,0.0,0.0,0.0,0.001071522174355355,0.0,-0.001071522174355355,-0.001071522174355355,0.0,0.0,0.0,0.0
2019-04-30,0.0,0.0,0.0,0.0009514170090862972,0.0,-0.0009514170090862972,-0.0009514170090862972,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,-0.007502163081421376,0.0,0.007502163081421376,0.007502163081421376,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,-0.0021239857917741967,0.0,0.0021239857917741967,0.0021239857917741967,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.009638279380647763,0.0,-0.009638279380647763,-0.009638279380647763,0.0,0.0,0.0,0.0
2019-05-06,0.0,0.0,0.0,-0.004470988428756373,0.0,0.004470988428756373,0.004470988428756373,0.0,0.0,0.0,0.0
2019-05-07,0.0,0.0,0.0,-0.016511651392423388,0.0,0.016511651392423388,0.016511651392423388,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,-0.0016054253132695706,0.0,0.0016054253132695706,0.0016054253132695706,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,-0.0030214249424966866,0.0,0.0030214249424966866,0.0030214249424966866,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.0,0.0,0.0037202972597878414,0.0,-0.0037202972597878414,-0.0037202972597878414,0.0,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,-0.02413055719884427,0.0,0.02413055719884427,0.02413055719884427,0.0,0.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,0.008015944543135589,0.0,-0.008015944543135589,-0.008015944543135589,0.0,0.0,0.0,0.0
2019-05-15,0.0,0.0,0.0,0.00583897507464215,0.0,-0.00583897507464215,-0.00583897507464215,0.0,0.0,0.0,0.0
2019-05-16,0.0,0.0,0.0,0.008895287120600504,0.0,-0.008895287120600504,-0.008895287120600504,0.0,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,-0.005837333350761975,0.0,0.005837333350761975,0.005837333350761975,0.0,0.0,0.0,0.0
2019-05-20,0.0,0.0,0.0,-0.0067493779153879885,0.0,0.0067493779153879885,0.0067493779153879885,0.0,0.0,0.0,0.0
2019-05-21,0.0,0.0,0.0,0.008495835590448308,0.0,-0.008495835590448308,-0.008495835590448308,0.0,0.0,0.0,0.0
2019-05-22,0.0,0.0,0.0,-0.0028243962306494508,0.0,0.0028243962306494508,0.0028243962306494508,0.0,0.0,0.0,0.0
2019-05-23,0.0,0.0,0.0,-0.01191414994527018,0.0,0.01191414994527018,0.01191414994527018,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,0.0013535590072402126,0.0,-0.0013535590072402126,-0.0013535590072402126,0.0,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,-0.008375676922946718,0.0,0.008375676922946718,0.008375676922946718,0.0,0.0,0.0,0.0
2019-05-29,0.0,0.0,0.0,-0.0069119122568113145,0.0,0.0069119122568113145,0.0069119122568113145,0.0,0.0,0.0,0.0
2019-05-30,0.0,0.0,0.0,0.0020984713906617714,0.0,-0.0020984713906617714,-0.0020984713906617714,0.0,0.0,0.0,0.0
