,meta_portfolio
2020-04-24,-0.00012536955458990803
2020-04-27,-0.00013253978894239068
2020-04-28,4.722174357960844e-05
2020-04-29,-0.0002394596940236953
2020-04-30,8.298286639739469e-05
2020-05-01,0.00025274709879911017
2020-05-04,-3.828113224652334e-05
2020-05-05,-8.143453518920396e-05
2020-05-06,6.286836968670529e-05
2020-05-07,-0.000103630155135316
2020-05-08,-0.00015197360077614554
2020-05-11,-1.1987274456663443e-06
2020-05-12,0.00018466051844086544
2020-05-13,0.00015729882106774304
2020-05-14,-0.00010381203758461359
2020-05-15,-3.536746552299864e-05
2020-05-18,-0.0002837529891923482
2020-05-19,9.444022455110416e-05
2020-05-20,-0.00014998796004604947
2020-05-21,7.002215164622378e-05
2020-05-22,-2.1201503498531106e-05
2020-05-26,-0.00011069716808635483
2020-05-27,-0.00013355970643433215
2020-05-28,1.898744213882215e-05
2020-05-29,-4.334803239505931e-05
2020-06-01,-3.378996274011603e-05
2020-06-02,-7.396064162714213e-05
2020-06-03,-0.000122945781668574
2020-06-04,3.0344227575706075e-05
2020-06-05,-0.00023610644188795226
2020-06-08,-0.00010846682231276388
2020-06-09,7.025251806386083e-05
2020-06-10,4.785868075349547e-05
2020-06-11,0.0005309498513520342
2020-06-12,-0.00011764804199392541
2020-06-15,-7.487387968867275e-05
2020-06-16,-0.00017080741683231197
2020-06-17,3.2430384634238643e-05
2020-06-18,-5.352548877399341e-06
2020-06-19,5.0888901548714065e-05
2020-06-22,-5.850581131846416e-05
2020-06-23,-3.879990296070995e-05
2020-06-24,0.00023289515622118995
2020-06-25,-9.871931063742522e-05
2020-06-26,0.00021822846594868371
2020-06-29,-0.0001322840482492788
2020-06-30,-0.00013880739348011602
2020-07-01,-4.523781883248202e-05
2020-07-02,-4.090618275102466e-05
2020-07-06,-0.00014305767353552145
2020-07-07,-0.00015554917829261987
2020-07-08,0.00011254348241390342
2020-07-09,-8.114393879019466e-05
2020-07-10,0.0001504833561203256
2020-07-13,-0.00013461489741515404
2020-07-14,0.00019275720159583442
2020-07-15,0.0001305819982119962
2020-07-16,-4.897302596542632e-05
2020-07-17,4.095743165451562e-05
2020-07-20,0.00012087521769738106
2020-07-21,2.414124930966266e-05
2020-07-22,8.263171852176813e-05
2020-07-23,-0.00017713531441592703
2020-07-24,-8.900575783291694e-05
2020-07-27,0.00010632752761004325
2020-07-28,-9.307462670826304e-05
2020-07-29,0.00017869564489013737
2020-07-30,-5.392123494488626e-05
2020-07-31,0.00011028675103019108
2020-08-03,0.00010324897059748
2020-08-04,5.1932443468445915e-05
2020-08-05,9.24470386510027e-05
2020-08-06,9.241759972748482e-05
2020-08-07,9.101717855058972e-06
2020-08-10,3.9427696964152977e-05
2020-08-11,-0.00011458042136085385
2020-08-12,0.00020124280877146616
2020-08-13,-2.943433427120428e-05
2020-08-14,-2.4713335103762615e-06
2020-08-17,3.896219697848926e-05
2020-08-18,3.3118198408215805e-05
2020-08-19,-6.332652959667711e-05
2020-08-20,4.541491678228634e-05
2020-08-21,4.947634039351753e-05
2020-08-24,0.00014440888329060077
2020-08-25,5.170844485074665e-05
2020-08-26,0.00014659301872398133
2020-08-27,2.405507701647478e-05
2020-08-28,9.680102680165539e-05
2020-08-31,-3.155923979891468e-05
2020-09-01,0.00010819471928658335
2020-09-02,0.0002209315175172482
2020-09-03,-0.0005050404354782715
2020-09-04,-0.00011693691017340831
2020-09-08,-0.0003990815200415488
2020-09-09,0.00028964521833777174
2020-09-10,-0.0002528347332998648
2020-09-11,7.664527960118386e-06
2020-09-14,0.00018320240117871648
2020-09-15,7.504410870229111e-05
2020-09-16,-6.641135282916275e-05
2020-09-17,-0.00012095324912481131
2020-09-18,-0.00016078349694755847
2020-09-21,-0.00016636959343366742
2020-09-22,0.00015122733128923962
2020-09-23,-0.00034106779348701396
2020-09-24,4.2953777246171104e-05
2020-09-25,0.00022971381409489446
2020-09-28,0.00023163854955044545
2020-09-29,-6.91966352873531e-05
2020-09-30,0.00011867220847637484
2020-10-01,7.610158680918801e-05
2020-10-02,-0.00013770777056197028
