fecha_rebalanceo,momentum_126d,olps_rmr,xgboost_trend,hmm_garch
2019-10-09,0.7242162567011863,0.2757837432988137,0.0,0.0
2019-11-07,0.7241776973534111,0.27582230264658886,0.0,0.0
2019-12-09,0.7242279003513528,0.2757720996486472,0.0,0.0
2020-01-09,0.7242436413797169,0.27575635862028314,0.0,0.0
2020-02-10,0.7242848389787538,0.2757151610212461,0.0,0.0
2020-03-11,0.7242655561373343,0.2757344438626656,0.0,0.0
2020-04-09,0.7242213096053088,0.2757786903946911,0.0,0.0
2020-05-11,0.7242649290831622,0.2757350709168379,0.0,0.0
2020-06-10,0.7242482485227559,0.275751751477244,0.0,0.0
2020-07-10,0.7242337005439184,0.27576629945608155,0.0,0.0
2020-08-10,0.7242481168394413,0.2757518831605586,0.0,0.0
2020-09-09,0.7242335906134123,0.27576640938658775,0.0,0.0
2020-10-08,0.7241939190343735,0.27580608096562653,0.0,0.0
2020-11-06,0.7241592923351062,0.27584070766489377,0.0,0.0
2020-12-08,0.7242097407455392,0.2757902592544608,0.0,0.0
2021-01-08,0.7242268566374929,0.2757731433625072,0.0,0.0
2021-02-09,0.7242683038522478,0.2757316961477522,0.0,0.0
2021-03-11,0.7242513387918282,0.2757486612081718,0.0,0.0
2021-04-12,0.7242893001334139,0.2757106998665861,0.0,0.0
2021-05-11,0.7242433532961444,0.2757566467038556,0.0,0.0
2021-06-10,0.7242294564619196,0.27577054353808045,0.0,0.0
2021-07-12,0.7242696610825963,0.2757303389174037,0.0,0.0
2021-08-10,0.7237763030811384,0.2762236969188616,0.0,0.0
2021-09-09,0.7237644271642204,0.2762355728357796,0.0,0.0
2021-10-08,0.7237279261808416,0.27627207381915836,0.0,0.0
2021-11-08,0.7237479887990332,0.2762520112009668,0.0,0.0
2021-12-08,0.7237395656791786,0.2762604343208214,0.0,0.0
2022-01-07,0.7237321678938843,0.2762678321061157,0.0,0.0
2022-02-08,0.7237771833338821,0.2762228166661178,0.0,0.0
2022-03-10,0.7237651703659596,0.2762348296340404,0.0,0.0
2022-04-08,0.7237289922766867,0.2762710077233133,0.0,0.0
2022-05-10,0.7237739164078756,0.2762260835921244,0.0,0.0
2022-06-09,0.723762288241865,0.27623771175813505,0.0,0.0
2022-07-12,0.7238280422318596,0.27617195776814046,0.0,0.0
2022-08-10,0.7237845727379612,0.27621542726203885,0.0,0.0
2022-09-09,0.7237715870585277,0.27622841294147227,0.0,0.0
2022-10-10,0.7237852810722682,0.27621471892773175,0.0,0.0
2022-11-08,0.7237470742324449,0.27625292576755517,0.0,0.0
2022-12-08,0.7237385238040092,0.27626147619599084,0.0,0.0
2023-01-10,0.7238057751599254,0.27619422484007455,0.0,0.0
2023-02-09,0.7237901348514467,0.2762098651485532,0.0,0.0
2023-03-13,0.7238258186699792,0.27617418133002075,0.0,0.0
2023-04-12,0.7238077100660315,0.2761922899339686,0.0,0.0
2023-05-11,0.7237670851349848,0.27623291486501517,0.0,0.0
2023-06-12,0.7238050213120661,0.27619497868793386,0.0,0.0
2023-07-13,0.7238137338018585,0.2761862661981415,0.0,0.0
2023-08-11,0.7237724723888189,0.27622752761118113,0.0,0.0
2023-09-12,0.7238091828094183,0.27619081719058164,0.0,0.0
2023-10-11,0.7237684912208805,0.27623150877911945,0.0,0.0
2023-11-09,0.7237325627151069,0.2762674372848931,0.0,0.0
2023-12-11,0.7237735215849911,0.2762264784150089,0.0,0.0
